"","X","agency_cd.x","site_no.x","dateTime","Flow_Inst","Flow_Inst_cd","tz_cd.x","agency_cd.y","site_no.y","Nitrate_mgl","X_99133_Inst_cd","tz_cd.y"
"16027",16027,"USGS",2250030,"2015-05-25 13:45:00",48,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16028",16028,"USGS",2250030,"2015-05-25 14:00:00",58.1,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16029",16029,"USGS",2250030,"2015-05-25 14:15:00",54.6,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16030",16030,"USGS",2250030,"2015-05-25 14:30:00",54.5,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16031",16031,"USGS",2250030,"2015-05-25 14:45:00",54.4,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16032",16032,"USGS",2250030,"2015-05-25 15:00:00",60.9,"A","UTC","USGS",2250030,0.04,"A","UTC"
"16033",16033,"USGS",2250030,"2015-05-25 15:15:00",54.3,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16034",16034,"USGS",2250030,"2015-05-25 15:30:00",57.6,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16035",16035,"USGS",2250030,"2015-05-25 15:45:00",60.9,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16036",16036,"USGS",2250030,"2015-05-25 16:00:00",60.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16037",16037,"USGS",2250030,"2015-05-25 16:15:00",54.1,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16038",16038,"USGS",2250030,"2015-05-25 16:30:00",57.4,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16039",16039,"USGS",2250030,"2015-05-25 16:45:00",60.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16040",16040,"USGS",2250030,"2015-05-25 17:00:00",70.2,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16041",16041,"USGS",2250030,"2015-05-25 17:15:00",47.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16042",16042,"USGS",2250030,"2015-05-25 17:30:00",44.2,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16043",16043,"USGS",2250030,"2015-05-25 17:45:00",40.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16044",16044,"USGS",2250030,"2015-05-25 18:00:00",50.8,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16045",16045,"USGS",2250030,"2015-05-25 18:15:00",47.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16046",16046,"USGS",2250030,"2015-05-25 18:30:00",50.8,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16047",16047,"USGS",2250030,"2015-05-25 18:45:00",44.2,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16048",16048,"USGS",2250030,"2015-05-25 19:00:00",41,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16049",16049,"USGS",2250030,"2015-05-25 19:15:00",37.8,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16050",16050,"USGS",2250030,"2015-05-25 19:30:00",54.2,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16051",16051,"USGS",2250030,"2015-05-25 19:45:00",47.6,"A","UTC","USGS",2250030,0.08,"A","UTC"
"16052",16052,"USGS",2250030,"2015-05-25 20:00:00",47.6,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16053",16053,"USGS",2250030,"2015-05-25 20:15:00",47.6,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16054",16054,"USGS",2250030,"2015-05-25 20:30:00",34.6,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16055",16055,"USGS",2250030,"2015-05-25 20:45:00",37.9,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16056",16056,"USGS",2250030,"2015-05-25 21:00:00",34.6,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16057",16057,"USGS",2250030,"2015-05-25 21:15:00",37.9,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16058",16058,"USGS",2250030,"2015-05-25 21:30:00",34.6,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16059",16059,"USGS",2250030,"2015-05-25 21:45:00",34.6,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16060",16060,"USGS",2250030,"2015-05-25 22:00:00",34.7,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16061",16061,"USGS",2250030,"2015-05-25 22:15:00",51,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16062",16062,"USGS",2250030,"2015-05-25 22:30:00",44.6,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16063",16063,"USGS",2250030,"2015-05-25 22:45:00",31.4,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16064",16064,"USGS",2250030,"2015-05-25 23:00:00",28.1,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16065",16065,"USGS",2250030,"2015-05-25 23:15:00",44.6,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16066",16066,"USGS",2250030,"2015-05-25 23:30:00",41.3,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16067",16067,"USGS",2250030,"2015-05-26 00:00:00",47.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16068",16068,"USGS",2250030,"2015-05-26 00:15:00",51.1,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16069",16069,"USGS",2250030,"2015-05-26 00:45:00",44.4,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16070",16070,"USGS",2250030,"2015-05-26 01:00:00",47.6,"A","UTC","USGS",2250030,0.06,"A","UTC"
"16071",16071,"USGS",2250030,"2015-05-26 01:15:00",47.7,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16072",16072,"USGS",2250030,"2015-05-26 01:30:00",37.8,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16073",16073,"USGS",2250030,"2015-05-26 01:45:00",47.7,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16074",16074,"USGS",2250030,"2015-05-26 02:00:00",60.7,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16075",16075,"USGS",2250030,"2015-05-26 02:15:00",50.8,"A","UTC","USGS",2250030,0.13,"A","UTC"
"16076",16076,"USGS",2250030,"2015-05-26 02:30:00",57.1,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16077",16077,"USGS",2250030,"2015-05-26 02:45:00",47.4,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16078",16078,"USGS",2250030,"2015-05-26 03:00:00",47.5,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16079",16079,"USGS",2250030,"2015-05-26 03:30:00",44.1,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16080",16080,"USGS",2250030,"2015-05-26 03:45:00",34.5,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16081",16081,"USGS",2250030,"2015-05-26 04:00:00",37.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16082",16082,"USGS",2250030,"2015-05-26 04:15:00",53.8,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16083",16083,"USGS",2250030,"2015-05-26 04:30:00",60.1,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16084",16084,"USGS",2250030,"2015-05-26 05:00:00",56.8,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16085",16085,"USGS",2250030,"2015-05-26 05:15:00",40.6,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16086",16086,"USGS",2250030,"2015-05-26 05:30:00",50.4,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16087",16087,"USGS",2250030,"2015-05-26 05:45:00",50.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16088",16088,"USGS",2250030,"2015-05-26 06:00:00",53.7,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16089",16089,"USGS",2250030,"2015-05-26 06:30:00",50.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16090",16090,"USGS",2250030,"2015-05-26 06:45:00",60,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16091",16091,"USGS",2250030,"2015-05-26 07:15:00",59.9,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16092",16092,"USGS",2250030,"2015-05-26 07:30:00",46.9,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16093",16093,"USGS",2250030,"2015-05-26 07:45:00",37.5,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16094",16094,"USGS",2250030,"2015-05-26 08:00:00",50.7,"A","UTC","USGS",2250030,0.16,"A","UTC"
"16095",16095,"USGS",2250030,"2015-05-26 08:45:00",54,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16096",16096,"USGS",2250030,"2015-05-26 09:00:00",50.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16097",16097,"USGS",2250030,"2015-05-26 09:15:00",50.9,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16098",16098,"USGS",2250030,"2015-05-26 09:30:00",41.1,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16099",16099,"USGS",2250030,"2015-05-26 09:45:00",47.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16100",16100,"USGS",2250030,"2015-05-26 10:15:00",61.2,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16101",16101,"USGS",2250030,"2015-05-26 10:30:00",51.2,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16102",16102,"USGS",2250030,"2015-05-26 10:45:00",47.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16103",16103,"USGS",2250030,"2015-05-26 11:00:00",48,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16104",16104,"USGS",2250030,"2015-05-26 11:15:00",51.4,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16105",16105,"USGS",2250030,"2015-05-26 11:30:00",41.6,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16106",16106,"USGS",2250030,"2015-05-26 11:45:00",44.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16107",16107,"USGS",2250030,"2015-05-26 12:00:00",38.2,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16108",16108,"USGS",2250030,"2015-05-26 12:15:00",51.7,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16109",16109,"USGS",2250030,"2015-05-26 12:30:00",61.3,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16110",16110,"USGS",2250030,"2015-05-26 12:45:00",48,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16111",16111,"USGS",2250030,"2015-05-26 13:00:00",61.3,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16112",16112,"USGS",2250030,"2015-05-26 13:15:00",54.5,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16113",16113,"USGS",2250030,"2015-05-26 13:30:00",61.2,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16114",16114,"USGS",2250030,"2015-05-26 13:45:00",38.1,"A","UTC","USGS",2250030,0.08,"A","UTC"
"16115",16115,"USGS",2250030,"2015-05-26 14:00:00",51,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16116",16116,"USGS",2250030,"2015-05-26 14:15:00",51,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16117",16117,"USGS",2250030,"2015-05-26 14:45:00",57.4,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16118",16118,"USGS",2250030,"2015-05-26 15:00:00",60.6,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16119",16119,"USGS",2250030,"2015-05-26 15:15:00",53.9,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16120",16120,"USGS",2250030,"2015-05-26 15:30:00",50.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16121",16121,"USGS",2250030,"2015-05-26 15:45:00",50.4,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16122",16122,"USGS",2250030,"2015-05-26 16:00:00",53.6,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16123",16123,"USGS",2250030,"2015-05-26 16:15:00",56.9,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16124",16124,"USGS",2250030,"2015-05-26 16:30:00",50.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16125",16125,"USGS",2250030,"2015-05-26 16:45:00",53.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16126",16126,"USGS",2250030,"2015-05-26 17:00:00",53.6,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16127",16127,"USGS",2250030,"2015-05-26 17:15:00",53.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16128",16128,"USGS",2250030,"2015-05-26 17:30:00",43.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16129",16129,"USGS",2250030,"2015-05-26 17:45:00",46.7,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16130",16130,"USGS",2250030,"2015-05-26 18:00:00",46.7,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16131",16131,"USGS",2250030,"2015-05-26 18:15:00",46.8,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16132",16132,"USGS",2250030,"2015-05-26 18:30:00",43.5,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16133",16133,"USGS",2250030,"2015-05-26 18:45:00",37.1,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16134",16134,"USGS",2250030,"2015-05-26 19:00:00",43.6,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16135",16135,"USGS",2250030,"2015-05-26 19:15:00",40.4,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16136",16136,"USGS",2250030,"2015-05-26 19:30:00",34.1,"A","UTC","USGS",2250030,0.07,"A","UTC"
"16137",16137,"USGS",2250030,"2015-05-26 19:45:00",34,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16138",16138,"USGS",2250030,"2015-05-26 20:00:00",37.2,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16139",16139,"USGS",2250030,"2015-05-26 20:15:00",43.7,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16140",16140,"USGS",2250030,"2015-05-26 20:30:00",37.2,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16141",16141,"USGS",2250030,"2015-05-26 20:45:00",34.1,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16142",16142,"USGS",2250030,"2015-05-26 21:00:00",40.6,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16143",16143,"USGS",2250030,"2015-05-26 21:15:00",30.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16144",16144,"USGS",2250030,"2015-05-26 21:45:00",30.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16145",16145,"USGS",2250030,"2015-05-26 22:00:00",37.5,"A","UTC","USGS",2250030,0.17,"A","UTC"
"16146",16146,"USGS",2250030,"2015-05-26 22:15:00",31,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16147",16147,"USGS",2250030,"2015-05-26 22:45:00",44,"A","UTC","USGS",2250030,0.13,"A","UTC"
"16148",16148,"USGS",2250030,"2015-05-26 23:00:00",31.1,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16149",16149,"USGS",2250030,"2015-05-26 23:15:00",37.6,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16150",16150,"USGS",2250030,"2015-05-26 23:30:00",34.4,"A","UTC","USGS",2250030,0.08,"A","UTC"
"16151",16151,"USGS",2250030,"2015-05-26 23:45:00",34.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16152",16152,"USGS",2250030,"2015-05-27 00:00:00",40.9,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16153",16153,"USGS",2250030,"2015-05-27 00:15:00",34.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16154",16154,"USGS",2250030,"2015-05-27 00:30:00",34.5,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16155",16155,"USGS",2250030,"2015-05-27 00:45:00",41.1,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16156",16156,"USGS",2250030,"2015-05-27 01:30:00",40.9,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16157",16157,"USGS",2250030,"2015-05-27 02:00:00",47.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16158",16158,"USGS",2250030,"2015-05-27 02:15:00",37.7,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16159",16159,"USGS",2250030,"2015-05-27 02:30:00",44.3,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16160",16160,"USGS",2250030,"2015-05-27 03:00:00",57.3,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16161",16161,"USGS",2250030,"2015-05-27 03:15:00",47.7,"A","UTC","USGS",2250030,0.02,"A","UTC"
"16162",16162,"USGS",2250030,"2015-05-27 03:45:00",47.7,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16163",16163,"USGS",2250030,"2015-05-27 04:00:00",41.1,"A","UTC","USGS",2250030,0.14,"A","UTC"
"16164",16164,"USGS",2250030,"2015-05-27 04:15:00",44.4,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16165",16165,"USGS",2250030,"2015-05-27 04:30:00",47.8,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16166",16166,"USGS",2250030,"2015-05-27 04:45:00",57.5,"A","UTC","USGS",2250030,0.17,"A","UTC"
"16167",16167,"USGS",2250030,"2015-05-27 05:15:00",51,"A","UTC","USGS",2250030,0.13,"A","UTC"
"16168",16168,"USGS",2250030,"2015-05-27 05:30:00",47.6,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16169",16169,"USGS",2250030,"2015-05-27 05:45:00",51,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16170",16170,"USGS",2250030,"2015-05-27 06:15:00",41.4,"A","UTC","USGS",2250030,0.13,"A","UTC"
"16171",16171,"USGS",2250030,"2015-05-27 06:30:00",44.6,"A","UTC","USGS",2250030,0.13,"A","UTC"
"16172",16172,"USGS",2250030,"2015-05-27 06:45:00",38.1,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16173",16173,"USGS",2250030,"2015-05-27 07:00:00",34.9,"A","UTC","USGS",2250030,0.13,"A","UTC"
"16174",16174,"USGS",2250030,"2015-05-27 07:15:00",38.3,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16175",16175,"USGS",2250030,"2015-05-27 07:30:00",41.8,"A","UTC","USGS",2250030,0.13,"A","UTC"
"16176",16176,"USGS",2250030,"2015-05-27 07:45:00",41.7,"A","UTC","USGS",2250030,0.13,"A","UTC"
"16177",16177,"USGS",2250030,"2015-05-27 08:00:00",41.7,"A","UTC","USGS",2250030,0.13,"A","UTC"
"16178",16178,"USGS",2250030,"2015-05-27 08:15:00",28.5,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16179",16179,"USGS",2250030,"2015-05-27 08:30:00",38.7,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16180",16180,"USGS",2250030,"2015-05-27 08:45:00",45.4,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16181",16181,"USGS",2250030,"2015-05-27 09:00:00",48.7,"A","UTC","USGS",2250030,0.13,"A","UTC"
"16182",16182,"USGS",2250030,"2015-05-27 09:15:00",38.7,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16183",16183,"USGS",2250030,"2015-05-27 09:30:00",42.1,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16184",16184,"USGS",2250030,"2015-05-27 09:45:00",49,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16185",16185,"USGS",2250030,"2015-05-27 10:15:00",49,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16186",16186,"USGS",2250030,"2015-05-27 10:30:00",48.9,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16187",16187,"USGS",2250030,"2015-05-27 10:45:00",52.3,"A","UTC","USGS",2250030,0.21,"A","UTC"
"16188",16188,"USGS",2250030,"2015-05-27 11:00:00",48.9,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16189",16189,"USGS",2250030,"2015-05-27 11:15:00",35.5,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16190",16190,"USGS",2250030,"2015-05-27 11:30:00",32.1,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16191",16191,"USGS",2250030,"2015-05-27 11:45:00",52.3,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16192",16192,"USGS",2250030,"2015-05-27 12:00:00",52.4,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16193",16193,"USGS",2250030,"2015-05-27 12:15:00",55.6,"A","UTC","USGS",2250030,0.13,"A","UTC"
"16194",16194,"USGS",2250030,"2015-05-27 12:45:00",58.7,"A","UTC","USGS",2250030,0.13,"A","UTC"
"16195",16195,"USGS",2250030,"2015-05-27 13:15:00",41.6,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16196",16196,"USGS",2250030,"2015-05-27 13:30:00",41.6,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16197",16197,"USGS",2250030,"2015-05-27 13:45:00",45,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16198",16198,"USGS",2250030,"2015-05-27 14:15:00",48.3,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16199",16199,"USGS",2250030,"2015-05-27 14:30:00",48.2,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16200",16200,"USGS",2250030,"2015-05-27 14:45:00",48,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16201",16201,"USGS",2250030,"2015-05-27 15:00:00",54.5,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16202",16202,"USGS",2250030,"2015-05-27 15:15:00",61,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16203",16203,"USGS",2250030,"2015-05-27 15:30:00",54.2,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16204",16204,"USGS",2250030,"2015-05-27 15:45:00",47.6,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16205",16205,"USGS",2250030,"2015-05-27 16:00:00",47.8,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16206",16206,"USGS",2250030,"2015-05-27 16:15:00",47.7,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16207",16207,"USGS",2250030,"2015-05-27 16:30:00",44.3,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16208",16208,"USGS",2250030,"2015-05-27 16:45:00",47.4,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16209",16209,"USGS",2250030,"2015-05-27 17:00:00",41,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16210",16210,"USGS",2250030,"2015-05-27 17:15:00",37.7,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16211",16211,"USGS",2250030,"2015-05-27 17:30:00",50.8,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16212",16212,"USGS",2250030,"2015-05-27 17:45:00",28,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16213",16213,"USGS",2250030,"2015-05-27 18:00:00",47.4,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16214",16214,"USGS",2250030,"2015-05-27 18:15:00",31.1,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16215",16215,"USGS",2250030,"2015-05-27 18:30:00",37.7,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16216",16216,"USGS",2250030,"2015-05-27 18:45:00",37.7,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16217",16217,"USGS",2250030,"2015-05-27 19:00:00",53.8,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16218",16218,"USGS",2250030,"2015-05-27 19:15:00",27.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16219",16219,"USGS",2250030,"2015-05-27 19:30:00",47.7,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16220",16220,"USGS",2250030,"2015-05-27 19:45:00",28,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16221",16221,"USGS",2250030,"2015-05-27 20:00:00",34.7,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16222",16222,"USGS",2250030,"2015-05-27 20:15:00",28.2,"A","UTC","USGS",2250030,0.08,"A","UTC"
"16223",16223,"USGS",2250030,"2015-05-27 20:30:00",38.1,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16224",16224,"USGS",2250030,"2015-05-27 20:45:00",41.4,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16225",16225,"USGS",2250030,"2015-05-27 21:00:00",25,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16226",16226,"USGS",2250030,"2015-05-27 21:15:00",35,"A","UTC","USGS",2250030,0.04,"A","UTC"
"16227",16227,"USGS",2250030,"2015-05-27 21:30:00",28.5,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16228",16228,"USGS",2250030,"2015-05-27 21:45:00",28.4,"A","UTC","USGS",2250030,0.08,"A","UTC"
"16229",16229,"USGS",2250030,"2015-05-27 22:00:00",21.9,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16230",16230,"USGS",2250030,"2015-05-27 22:15:00",28.7,"A","UTC","USGS",2250030,0.07,"A","UTC"
"16231",16231,"USGS",2250030,"2015-05-27 22:30:00",48.9,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16232",16232,"USGS",2250030,"2015-05-27 22:45:00",48.5,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16233",16233,"USGS",2250030,"2015-05-27 23:00:00",31.9,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16234",16234,"USGS",2250030,"2015-05-27 23:15:00",38.6,"A","UTC","USGS",2250030,0.09,"A","UTC"
"16235",16235,"USGS",2250030,"2015-05-27 23:30:00",32,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16236",16236,"USGS",2250030,"2015-05-27 23:45:00",38.7,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16237",16237,"USGS",2250030,"2015-05-28 00:00:00",48.7,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16238",16238,"USGS",2250030,"2015-05-28 00:15:00",25.4,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16239",16239,"USGS",2250030,"2015-05-28 00:30:00",62.5,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16240",16240,"USGS",2250030,"2015-05-28 00:45:00",38.9,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16241",16241,"USGS",2250030,"2015-05-28 01:15:00",49,"A","UTC","USGS",2250030,0.08,"A","UTC"
"16242",16242,"USGS",2250030,"2015-05-28 01:30:00",52.4,"A","UTC","USGS",2250030,0.16,"A","UTC"
"16243",16243,"USGS",2250030,"2015-05-28 01:45:00",38.8,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16244",16244,"USGS",2250030,"2015-05-28 02:00:00",52.1,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16245",16245,"USGS",2250030,"2015-05-28 02:15:00",48.6,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16246",16246,"USGS",2250030,"2015-05-28 02:30:00",65.3,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16247",16247,"USGS",2250030,"2015-05-28 02:45:00",45.1,"A","UTC","USGS",2250030,0.07,"A","UTC"
"16248",16248,"USGS",2250030,"2015-05-28 03:00:00",45.2,"A","UTC","USGS",2250030,0.12,"A","UTC"
"16249",16249,"USGS",2250030,"2015-05-28 03:15:00",51.8,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16250",16250,"USGS",2250030,"2015-05-28 03:30:00",48.4,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16251",16251,"USGS",2250030,"2015-05-28 03:45:00",48.2,"A","UTC","USGS",2250030,0.11,"A","UTC"
"16252",16252,"USGS",2250030,"2015-05-28 04:00:00",58,"A","UTC","USGS",2250030,0.1,"A","UTC"
"16253",16253,"USGS",2250030,"2015-05-28 04:15:00",54.6,"A","UTC","USGS",2250030,0.13,"A","UTC"
"16254",16254,"USGS",2250030,"2015-05-28 04:30:00",54.4,"A","UTC","USGS",2250030,0.13,"A","UTC"
